WaferID,BTM_X_mm,BTM_Y_mm,BTM_Thickness,DMT_X_mm,DMT_Y_mm,DMT_Thickness,Distance_mm,Thickness_Delta,BTM_File,DMT_File
AANBD216TEB4,-19.3,57.9,3387.0,-18.0,57.0,3362.503,1.5811388300841893,24.496999999999844,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,71.2,-3.6,3381.0,72.0,-3.0,3357.593,0.9999999999999978,23.407000000000153,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,57.9,57.9,3382.0,57.0,57.0,3357.905,1.2727922061357835,24.0949999999998,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-71.2,61.9,3382.0,-72.0,63.0,3358.909,1.3601470508735438,23.090999999999894,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,19.3,-96.5,3377.0,18.0,-96.0,3352.359,1.3928388277184127,24.641000000000076,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,19.3,96.5,3383.0,18.0,96.0,3360.443,1.3928388277184127,22.55699999999979,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,96.5,19.3,3380.0,96.0,18.0,3356.122,1.3928388277184127,23.878000000000156,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,71.2,-69.2,3377.0,72.0,-69.0,3352.799,0.82462112512353,24.201000000000022,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-96.5,-57.9,3378.0,-96.0,-57.0,3354.87,1.0295630140986987,23.13000000000011,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-57.9,-96.5,3377.0,-57.0,-96.0,3352.49,1.0295630140986987,24.51000000000022,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-57.9,96.5,3381.0,-57.0,96.0,3357.182,1.0295630140986987,23.81800000000021,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,94.9,61.8,3377.0,96.0,63.0,3352.956,1.6278820596099688,24.04399999999987,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-118.6,-3.6,3377.0,-120.0,-3.0,3352.49,1.523154621172787,24.51000000000022,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,0.0,127.4,3377.0,0.0,126.0,3356.449,1.4000000000000057,20.55099999999993,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,0.0,-134.7,3369.0,0.0,-135.0,3345.503,0.30000000000001137,23.496999999999844,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-96.5,96.5,3373.0,-96.0,96.0,3350.059,0.7071067811865476,22.940999999999804,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,96.5,-96.5,3368.0,96.0,-96.0,3346.348,0.7071067811865476,21.652000000000044,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,136.2,19.3,3369.0,135.0,18.0,3345.614,1.769180601295406,23.385999999999967,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,71.2,127.4,3370.0,72.0,126.0,3344.633,1.6124515496597134,25.36700000000019,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,141.9,-35.9,3370.0,141.0,-36.0,3343.831,0.9055385138137475,26.16899999999987,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-136.2,-57.9,3388.0,-135.0,-57.0,3345.651,1.49999999999999,42.34900000000016,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-136.2,57.9,3389.0,-135.0,57.0,3345.586,1.49999999999999,43.414000000000215,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-57.9,-136.2,3389.0,-57.0,-135.0,3345.313,1.49999999999999,43.6869999999999,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-57.9,136.2,3390.0,-57.0,135.0,3349.252,1.49999999999999,40.74800000000005,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,57.9,-136.2,3391.0,57.0,-135.0,3348.487,1.49999999999999,42.51299999999992,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
